symbol,name,open,high,low,close,volume,strike,category,exchange_id
PETRL451,"PETROBRAS PN, R$ 40.44, 20-12-2024",0.27,0.34,0.22,0.32,321900,40.44,CALL,BOVESPA
PETRX451,"PETROBRAS PN, R$ 40.44, 20-12-2024",4.02,4.18,3.7,3.74,161100,40.44,PUT,BOVESPA
PETRL454,"PETROBRAS PN, R$ 40.69, 20-12-2024",0.24,0.34,0.2,0.3,2113000,40.69,CALL,BOVESPA
PETRX454,"PETROBRAS PN, R$ 40.69, 20-12-2024",4.13,4.13,4.13,4.13,100,40.69,PUT,BOVESPA
PETRL456,"PETROBRAS PN, R$ 40.94, 20-12-2024",0.21,0.22,0.18,0.18,33100,40.94,CALL,BOVESPA
PETRX456,"PETROBRAS PN, R$ 40.94, 20-12-2024",4.44,4.44,4.34,4.34,10900,40.94,PUT,BOVESPA
PETRL459,"PETROBRAS PN, R$ 41.19, 20-12-2024",0.2,0.23,0.16,0.23,29900,41.19,CALL,BOVESPA
PETRX459,"PETROBRAS PN, R$ 41.19, 20-12-2024",4.57,4.79,4.56,4.56,28300,41.19,PUT,BOVESPA
PETRL461,"PETROBRAS PN, R$ 41.44, 20-12-2024",0.18,0.21,0.15,0.21,592700,41.44,CALL,BOVESPA
PETRX461,"PETROBRAS PN, R$ 41.44, 20-12-2024",4.89,4.89,4.76,4.77,1600,41.44,PUT,BOVESPA
PETRL464,"PETROBRAS PN, R$ 41.69, 20-12-2024",0.15,0.16,0.12,0.12,11100,41.69,CALL,BOVESPA
PETRX464,"PETROBRAS PN, R$ 41.69, 20-12-2024",5.11,5.21,5.02,5.21,11000,41.69,PUT,BOVESPA
PETRL466,"PETROBRAS PN, R$ 41.94, 20-12-2024",0.15,0.18,0.11,0.18,26800,41.94,CALL,BOVESPA
PETRX466,"PETROBRAS PN, R$ 41.94, 20-12-2024",5.26,5.53,5.26,5.39,10100,41.94,PUT,BOVESPA
PETRL469,"PETROBRAS PN, R$ 42.19, 20-12-2024",0.13,0.17,0.12,0.17,96000,42.19,CALL,BOVESPA
PETRX469,"PETROBRAS PN, R$ 42.19, 20-12-2024",5.51,5.57,5.48,5.48,900,42.19,PUT,BOVESPA
PETRL471,"PETROBRAS PN, R$ 42.44, 20-12-2024",0.12,0.12,0.1,0.1,3500,42.44,CALL,BOVESPA
PETRX471,"PETROBRAS PN, R$ 42.44, 20-12-2024",5.75,5.96,5.52,5.52,11600,42.44,PUT,BOVESPA
PETRL474,"PETROBRAS PN, R$ 42.69, 20-12-2024",0.11,0.14,0.11,0.14,1100,42.69,CALL,BOVESPA
PETRX474,"PETROBRAS PN, R$ 42.69, 20-12-2024",5.98,6.04,5.95,5.95,900,42.69,PUT,BOVESPA
PETRL476,"PETROBRAS PN, R$ 42.94, 20-12-2024",0.1,0.1,0.08,0.08,11100,42.94,CALL,BOVESPA
PETRX476,"PETROBRAS PN, R$ 42.94, 20-12-2024",6.19,6.45,6.19,6.37,22500,42.94,PUT,BOVESPA
PETRL479,"PETROBRAS PN, R$ 43.19, 20-12-2024",0.09,0.12,0.09,0.11,24800,43.19,CALL,BOVESPA
PETRX479,"PETROBRAS PN, R$ 43.19, 20-12-2024",6.44,6.44,6.43,6.43,200,43.19,PUT,BOVESPA
PETRL481,"PETROBRAS PN, R$ 43.44, 20-12-2024",0.08,0.1,0.08,0.1,127400,43.44,CALL,BOVESPA
PETRX481,"PETROBRAS PN, R$ 43.44, 20-12-2024",6.76,6.92,6.67,6.92,31100,43.44,PUT,BOVESPA
PETRL484,"PETROBRAS PN, R$ 43.69, 20-12-2024",0.06,0.11,0.06,0.11,51200,43.69,CALL,BOVESPA
PETRX484,"PETROBRAS PN, R$ 43.69, 20-12-2024",7.06,7.14,7.06,7.14,20400,43.69,PUT,BOVESPA
PETRL486,"PETROBRAS PN, R$ 43.94, 20-12-2024",0.07,0.1,0.06,0.1,17000,43.94,CALL,BOVESPA
PETRX486,"PETROBRAS PN, R$ 43.94, 20-12-2024",7.18,7.32,7.15,7.32,20600,43.94,PUT,BOVESPA
PETRL49,"PETROBRAS PN, R$ 44.19, 20-12-2024",0.07,0.09,0.06,0.09,1200,44.19,CALL,BOVESPA
PETRX49,"PETROBRAS PN, R$ 44.19, 20-12-2024",7.39,7.39,7.39,7.39,100,44.19,PUT,BOVESPA
PETRL13,"PETROBRAS PN, R$ 44.44, 20-12-2024",0.06,0.06,0.05,0.05,35500,44.44,CALL,BOVESPA
PETRX13,"PETROBRAS PN, R$ 44.44, 20-12-2024",7.72,7.72,7.63,7.63,200,44.44,PUT,BOVESPA
PETRL14,"PETROBRAS PN, R$ 44.69, 20-12-2024",0.06,0.06,0.06,0.06,200,44.69,CALL,BOVESPA
PETRX14,"PETROBRAS PN, R$ 44.69, 20-12-2024",7.9,8.06,7.87,8.06,10400,44.69,PUT,BOVESPA
PETRL15,"PETROBRAS PN, R$ 44.94, 20-12-2024",0.06,0.06,0.06,0.06,25000,44.94,CALL,BOVESPA
PETRX15,"PETROBRAS PN, R$ 44.94, 20-12-2024",8.43,8.43,8.43,8.43,10100,44.94,PUT,BOVESPA
PETRL50,"PETROBRAS PN, R$ 45.19, 20-12-2024",0.05,0.07,0.04,0.07,43100,45.19,CALL,BOVESPA
PETRX50,"PETROBRAS PN, R$ 45.19, 20-12-2024",8.39,8.39,8.3,8.3,10300,45.19,PUT,BOVESPA
PETRL499,"PETROBRAS PN, R$ 45.44, 20-12-2024",0.05,0.07,0.04,0.07,94800,45.44,CALL,BOVESPA
PETRX499,"PETROBRAS PN, R$ 45.44, 20-12-2024",8.6,8.79,8.6,8.79,10200,45.44,PUT,BOVESPA
PETRL517,"PETROBRAS PN, R$ 46.94, 20-12-2024",0.04,0.04,0.04,0.04,900,46.94,CALL,BOVESPA
PETRX517,"PETROBRAS PN, R$ 46.94, 20-12-2024",10.12,10.38,9.83,9.83,71600,46.94,PUT,BOVESPA
PETRL540,"PETROBRAS PN, R$ 47.94, 20-12-2024",0.0,0.0,0.0,0.03,0,47.94,CALL,BOVESPA
PETRX540,"PETROBRAS PN, R$ 47.94, 20-12-2024",11.19,11.19,10.81,10.81,71700,47.94,PUT,BOVESPA
PETRL491,"PETROBRAS PN, R$ 48.19, 20-12-2024",0.04,0.04,0.03,0.04,1000,48.19,CALL,BOVESPA
PETRX491,"PETROBRAS PN, R$ 48.19, 20-12-2024",11.29,11.47,11.29,11.45,24100,48.19,PUT,BOVESPA
PETRL572,"PETROBRAS PN, R$ 52.44, 20-12-2024",0.0,0.0,0.0,0.01,0,52.44,CALL,BOVESPA
PETRX572,"PETROBRAS PN, R$ 52.44, 20-12-2024",0.0,0.0,0.0,13.34,0,52.44,PUT,BOVESPA
PETRL548,"PETROBRAS PN, R$ 52.94, 20-12-2024",0.02,0.02,0.02,0.02,500,52.94,CALL,BOVESPA
PETRX548,"PETROBRAS PN, R$ 52.94, 20-12-2024",0.0,0.0,0.0,14.73,0,52.94,PUT,BOVESPA
PETRL544,"PETROBRAS PN, R$ 54.44, 20-12-2024",0.0,0.0,0.0,0.0,0,54.44,CALL,BOVESPA
PETRX544,"PETROBRAS PN, R$ 54.44, 20-12-2024",0.0,0.0,0.0,16.0,0,54.44,PUT,BOVESPA
PETRL584,"PETROBRAS PN, R$ 57.44, 20-12-2024",0.0,0.0,0.0,0.01,0,57.44,CALL,BOVESPA
PETRX584,"PETROBRAS PN, R$ 57.44, 20-12-2024",20.5,20.5,20.5,20.5,100,57.44,PUT,BOVESPA
PETRL125,"PETROBRAS PN, R$ 113.19, 20-12-2024",0.0,0.0,0.0,0.01,0,113.19,CALL,BOVESPA
PETRX125,"PETROBRAS PN, R$ 113.19, 20-12-2024",0.0,0.0,0.0,74.98,0,113.19,PUT,BOVESPA
PETRL128,"PETROBRAS PN, R$ 123.19, 20-12-2024",0.0,0.0,0.0,0.01,0,123.19,CALL,BOVESPA
PETRX128,"PETROBRAS PN, R$ 123.19, 20-12-2024",0.0,0.0,0.0,84.9,0,123.19,PUT,BOVESPA
PETRA840,"PETROBRAS PN, R$ 0.84, 17-01-2025",0.0,0.0,0.0,36.41,0,0.84,CALL,BOVESPA
PETRM840,"PETROBRAS PN, R$ 0.84, 17-01-2025",0.0,0.0,0.0,0.0,0,0.84,PUT,BOVESPA
PETRA142,"PETROBRAS PN, R$ 8.19, 17-01-2025",0.0,0.0,0.0,29.45,0,8.19,CALL,BOVESPA
PETRM142,"PETROBRAS PN, R$ 8.19, 17-01-2025",0.0,0.0,0.0,0.01,0,8.19,PUT,BOVESPA
PETRA14,"PETROBRAS PN, R$ 9.44, 17-01-2025",0.0,0.0,0.0,26.55,0,9.44,CALL,BOVESPA
PETRM14,"PETROBRAS PN, R$ 9.44, 17-01-2025",0.0,0.0,0.0,0.01,0,9.44,PUT,BOVESPA
PETRA1,"PETROBRAS PN, R$ 10.44, 17-01-2025",0.0,0.0,0.0,27.07,0,10.44,CALL,BOVESPA
PETRM1,"PETROBRAS PN, R$ 10.44, 17-01-2025",0.0,0.0,0.0,0.0,0,10.44,PUT,BOVESPA
PETRA109,"PETROBRAS PN, R$ 10.94, 17-01-2025",0.0,0.0,0.0,25.9,0,10.94,CALL,BOVESPA
PETRM109,"PETROBRAS PN, R$ 10.94, 17-01-2025",0.0,0.0,0.0,0.01,0,10.94,PUT,BOVESPA
PETRA139,"PETROBRAS PN, R$ 12.94, 17-01-2025",0.0,0.0,0.0,25.65,0,12.94,CALL,BOVESPA
PETRM139,"PETROBRAS PN, R$ 12.94, 17-01-2025",0.0,0.0,0.0,0.0,0,12.94,PUT,BOVESPA
PETRA164,"PETROBRAS PN, R$ 15.44, 17-01-2025",0.0,0.0,0.0,22.0,0,15.44,CALL,BOVESPA
PETRM164,"PETROBRAS PN, R$ 15.44, 17-01-2025",0.0,0.0,0.0,0.02,0,15.44,PUT,BOVESPA
PETRA193,"PETROBRAS PN, R$ 17.44, 17-01-2025",0.0,0.0,0.0,20.1,0,17.44,CALL,BOVESPA
PETRM193,"PETROBRAS PN, R$ 17.44, 17-01-2025",0.0,0.0,0.0,0.0,0,17.44,PUT,BOVESPA
PETRA186,"PETROBRAS PN, R$ 17.69, 17-01-2025",0.0,0.0,0.0,19.5,0,17.69,CALL,BOVESPA
PETRM186,"PETROBRAS PN, R$ 17.69, 17-01-2025",0.0,0.0,0.0,0.0,0,17.69,PUT,BOVESPA
PETRA30,"PETROBRAS PN, R$ 18.44, 17-01-2025",0.0,0.0,0.0,17.68,0,18.44,CALL,BOVESPA
PETRM30,"PETROBRAS PN, R$ 18.44, 17-01-2025",0.02,0.02,0.02,0.02,600,18.44,PUT,BOVESPA
PETRA237,"PETROBRAS PN, R$ 18.94, 17-01-2025",0.0,0.0,0.0,17.87,0,18.94,CALL,BOVESPA
PETRM237,"PETROBRAS PN, R$ 18.94, 17-01-2025",0.0,0.0,0.0,0.11,0,18.94,PUT,BOVESPA
PETRA206,"PETROBRAS PN, R$ 20.69, 17-01-2025",0.0,0.0,0.0,17.07,0,20.69,CALL,BOVESPA
PETRM206,"PETROBRAS PN, R$ 20.69, 17-01-2025",0.0,0.0,0.0,0.03,0,20.69,PUT,BOVESPA
PETRA219,"PETROBRAS PN, R$ 20.94, 17-01-2025",0.0,0.0,0.0,17.14,0,20.94,CALL,BOVESPA
PETRM219,"PETROBRAS PN, R$ 20.94, 17-01-2025",0.0,0.0,0.0,0.03,0,20.94,PUT,BOVESPA
PETRA254,"PETROBRAS PN, R$ 24.44, 17-01-2025",0.0,0.0,0.0,13.35,0,24.44,CALL,BOVESPA
PETRM254,"PETROBRAS PN, R$ 24.44, 17-01-2025",0.08,0.08,0.05,0.05,300,24.44,PUT,BOVESPA
PETRA259,"PETROBRAS PN, R$ 24.94, 17-01-2025",0.0,0.0,0.0,11.44,0,24.94,CALL,BOVESPA
PETRM259,"PETROBRAS PN, R$ 24.94, 17-01-2025",0.0,0.0,0.0,0.06,0,24.94,PUT,BOVESPA
PETRA261,"PETROBRAS PN, R$ 25.19, 17-01-2025",0.0,0.0,0.0,0.0,0,25.19,CALL,BOVESPA
PETRM261,"PETROBRAS PN, R$ 25.19, 17-01-2025",0.0,0.0,0.0,0.0,0,25.19,PUT,BOVESPA
PETRA264,"PETROBRAS PN, R$ 25.44, 17-01-2025",0.0,0.0,0.0,0.0,0,25.44,CALL,BOVESPA
PETRM264,"PETROBRAS PN, R$ 25.44, 17-01-2025",0.0,0.0,0.0,0.0,0,25.44,PUT,BOVESPA
PETRA266,"PETROBRAS PN, R$ 25.69, 17-01-2025",0.0,0.0,0.0,11.84,0,25.69,CALL,BOVESPA
PETRM266,"PETROBRAS PN, R$ 25.69, 17-01-2025",0.0,0.0,0.0,0.0,0,25.69,PUT,BOVESPA
PETRA269,"PETROBRAS PN, R$ 25.94, 17-01-2025",0.0,0.0,0.0,12.16,0,25.94,CALL,BOVESPA
PETRM269,"PETROBRAS PN, R$ 25.94, 17-01-2025",0.0,0.0,0.0,0.0,0,25.94,PUT,BOVESPA
PETRA271,"PETROBRAS PN, R$ 26.19, 17-01-2025",0.0,0.0,0.0,11.15,0,26.19,CALL,BOVESPA
PETRM271,"PETROBRAS PN, R$ 26.19, 17-01-2025",0.0,0.0,0.0,0.0,0,26.19,PUT,BOVESPA
PETRA274,"PETROBRAS PN, R$ 26.44, 17-01-2025",0.0,0.0,0.0,10.02,0,26.44,CALL,BOVESPA
PETRM274,"PETROBRAS PN, R$ 26.44, 17-01-2025",0.0,0.0,0.0,0.0,0,26.44,PUT,BOVESPA
PETRA276,"PETROBRAS PN, R$ 26.69, 17-01-2025",0.0,0.0,0.0,0.0,0,26.69,CALL,BOVESPA
PETRM276,"PETROBRAS PN, R$ 26.69, 17-01-2025",0.0,0.0,0.0,0.0,0,26.69,PUT,BOVESPA
PETRA279,"PETROBRAS PN, R$ 26.94, 17-01-2025",0.0,0.0,0.0,0.0,0,26.94,CALL,BOVESPA
PETRM279,"PETROBRAS PN, R$ 26.94, 17-01-2025",0.0,0.0,0.0,0.1,0,26.94,PUT,BOVESPA
PETRA281,"PETROBRAS PN, R$ 27.19, 17-01-2025",0.0,0.0,0.0,0.0,0,27.19,CALL,BOVESPA
PETRM281,"PETROBRAS PN, R$ 27.19, 17-01-2025",0.0,0.0,0.0,0.0,0,27.19,PUT,BOVESPA
PETRA284,"PETROBRAS PN, R$ 27.44, 17-01-2025",0.0,0.0,0.0,0.0,0,27.44,CALL,BOVESPA
PETRM284,"PETROBRAS PN, R$ 27.44, 17-01-2025",0.0,0.0,0.0,0.0,0,27.44,PUT,BOVESPA
PETRA286,"PETROBRAS PN, R$ 27.69, 17-01-2025",0.0,0.0,0.0,0.0,0,27.69,CALL,BOVESPA
PETRM286,"PETROBRAS PN, R$ 27.69, 17-01-2025",0.0,0.0,0.0,0.0,0,27.69,PUT,BOVESPA
PETRA289,"PETROBRAS PN, R$ 27.94, 17-01-2025",9.3,9.3,9.22,9.22,200,27.94,CALL,BOVESPA
PETRM289,"PETROBRAS PN, R$ 27.94, 17-01-2025",0.0,0.0,0.0,0.0,0,27.94,PUT,BOVESPA
PETRA291,"PETROBRAS PN, R$ 28.19, 17-01-2025",0.0,0.0,0.0,10.34,0,28.19,CALL,BOVESPA
PETRM291,"PETROBRAS PN, R$ 28.19, 17-01-2025",0.09,0.09,0.09,0.09,5000,28.19,PUT,BOVESPA
PETRA294,"PETROBRAS PN, R$ 28.44, 17-01-2025",0.0,0.0,0.0,9.48,0,28.44,CALL,BOVESPA
PETRM294,"PETROBRAS PN, R$ 28.44, 17-01-2025",0.0,0.0,0.0,0.0,0,28.44,PUT,BOVESPA
PETRA296,"PETROBRAS PN, R$ 28.69, 17-01-2025",0.0,0.0,0.0,9.05,0,28.69,CALL,BOVESPA
PETRM296,"PETROBRAS PN, R$ 28.69, 17-01-2025",0.0,0.0,0.0,0.0,0,28.69,PUT,BOVESPA
PETRA299,"PETROBRAS PN, R$ 28.94, 17-01-2025",0.0,0.0,0.0,0.0,0,28.94,CALL,BOVESPA
PETRM299,"PETROBRAS PN, R$ 28.94, 17-01-2025",0.0,0.0,0.0,0.12,0,28.94,PUT,BOVESPA
PETRA301,"PETROBRAS PN, R$ 29.19, 17-01-2025",0.0,0.0,0.0,0.0,0,29.19,CALL,BOVESPA
PETRM301,"PETROBRAS PN, R$ 29.19, 17-01-2025",0.0,0.0,0.0,0.16,0,29.19,PUT,BOVESPA
PETRA304,"PETROBRAS PN, R$ 29.44, 17-01-2025",0.0,0.0,0.0,0.0,0,29.44,CALL,BOVESPA
PETRM304,"PETROBRAS PN, R$ 29.44, 17-01-2025",0.0,0.0,0.0,0.0,0,29.44,PUT,BOVESPA
PETRA306,"PETROBRAS PN, R$ 29.69, 17-01-2025",0.0,0.0,0.0,8.02,0,29.69,CALL,BOVESPA
PETRM306,"PETROBRAS PN, R$ 29.69, 17-01-2025",0.0,0.0,0.0,0.0,0,29.69,PUT,BOVESPA
PETRA309,"PETROBRAS PN, R$ 29.94, 17-01-2025",0.0,0.0,0.0,6.95,0,29.94,CALL,BOVESPA
PETRM309,"PETROBRAS PN, R$ 29.94, 17-01-2025",0.0,0.0,0.0,0.18,0,29.94,PUT,BOVESPA
PETRA311,"PETROBRAS PN, R$ 30.19, 17-01-2025",0.0,0.0,0.0,6.72,0,30.19,CALL,BOVESPA
PETRM311,"PETROBRAS PN, R$ 30.19, 17-01-2025",0.0,0.0,0.0,0.0,0,30.19,PUT,BOVESPA
PETRA314,"PETROBRAS PN, R$ 30.44, 17-01-2025",0.0,0.0,0.0,0.0,0,30.44,CALL,BOVESPA
PETRM314,"PETROBRAS PN, R$ 30.44, 17-01-2025",0.0,0.0,0.0,0.35,0,30.44,PUT,BOVESPA
PETRA316,"PETROBRAS PN, R$ 30.69, 17-01-2025",0.0,0.0,0.0,0.0,0,30.69,CALL,BOVESPA
PETRM316,"PETROBRAS PN, R$ 30.69, 17-01-2025",0.0,0.0,0.0,0.22,0,30.69,PUT,BOVESPA
PETRA319,"PETROBRAS PN, R$ 30.94, 17-01-2025",0.0,0.0,0.0,6.63,0,30.94,CALL,BOVESPA
PETRM319,"PETROBRAS PN, R$ 30.94, 17-01-2025",0.0,0.0,0.0,0.2,0,30.94,PUT,BOVESPA
PETRA325,"PETROBRAS PN, R$ 31.19, 17-01-2025",0.0,0.0,0.0,8.1,0,31.19,CALL,BOVESPA
PETRM325,"PETROBRAS PN, R$ 31.19, 17-01-2025",0.0,0.0,0.0,0.19,0,31.19,PUT,BOVESPA
PETRA324,"PETROBRAS PN, R$ 31.44, 17-01-2025",0.0,0.0,0.0,5.3,0,31.44,CALL,BOVESPA
PETRM324,"PETROBRAS PN, R$ 31.44, 17-01-2025",0.24,0.26,0.24,0.26,11000,31.44,PUT,BOVESPA
PETRA326,"PETROBRAS PN, R$ 31.69, 17-01-2025",0.0,0.0,0.0,0.0,0,31.69,CALL,BOVESPA
PETRM326,"PETROBRAS PN, R$ 31.69, 17-01-2025",0.0,0.0,0.0,0.29,0,31.69,PUT,BOVESPA
PETRA329,"PETROBRAS PN, R$ 31.94, 17-01-2025",0.0,0.0,0.0,0.0,0,31.94,CALL,BOVESPA
PETRM329,"PETROBRAS PN, R$ 31.94, 17-01-2025",0.0,0.0,0.0,0.33,0,31.94,PUT,BOVESPA
PETRA330,"PETROBRAS PN, R$ 32.19, 17-01-2025",0.0,0.0,0.0,0.0,0,32.19,CALL,BOVESPA
PETRM330,"PETROBRAS PN, R$ 32.19, 17-01-2025",0.0,0.0,0.0,0.36,0,32.19,PUT,BOVESPA
PETRA334,"PETROBRAS PN, R$ 32.44, 17-01-2025",0.0,0.0,0.0,4.36,0,32.44,CALL,BOVESPA
PETRM334,"PETROBRAS PN, R$ 32.44, 17-01-2025",0.35,0.35,0.33,0.33,200,32.44,PUT,BOVESPA
PETRA345,"PETROBRAS PN, R$ 32.69, 17-01-2025",0.0,0.0,0.0,3.75,0,32.69,CALL,BOVESPA
PETRM345,"PETROBRAS PN, R$ 32.69, 17-01-2025",0.39,0.39,0.39,0.39,200,32.69,PUT,BOVESPA
PETRA339,"PETROBRAS PN, R$ 32.94, 17-01-2025",0.0,0.0,0.0,0.0,0,32.94,CALL,BOVESPA
PETRM339,"PETROBRAS PN, R$ 32.94, 17-01-2025",0.0,0.0,0.0,0.42,0,32.94,PUT,BOVESPA
PETRA350,"PETROBRAS PN, R$ 33.19, 17-01-2025",0.0,0.0,0.0,5.35,0,33.19,CALL,BOVESPA
PETRM350,"PETROBRAS PN, R$ 33.19, 17-01-2025",0.0,0.0,0.0,0.52,0,33.19,PUT,BOVESPA
PETRA344,"PETROBRAS PN, R$ 33.44, 17-01-2025",0.0,0.0,0.0,0.0,0,33.44,CALL,BOVESPA
PETRM344,"PETROBRAS PN, R$ 33.44, 17-01-2025",0.5,0.51,0.45,0.47,20000,33.44,PUT,BOVESPA
PETRA355,"PETROBRAS PN, R$ 33.69, 17-01-2025",0.0,0.0,0.0,3.38,0,33.69,CALL,BOVESPA
PETRM355,"PETROBRAS PN, R$ 33.69, 17-01-2025",0.0,0.0,0.0,0.45,0,33.69,PUT,BOVESPA
PETRA349,"PETROBRAS PN, R$ 33.94, 17-01-2025",0.0,0.0,0.0,4.2,0,33.94,CALL,BOVESPA
PETRM349,"PETROBRAS PN, R$ 33.94, 17-01-2025",0.6,0.6,0.58,0.58,3200,33.94,PUT,BOVESPA
PETRA360,"PETROBRAS PN, R$ 34.19, 17-01-2025",0.0,0.0,0.0,3.83,0,34.19,CALL,BOVESPA
PETRM360,"PETROBRAS PN, R$ 34.19, 17-01-2025",0.6,0.6,0.6,0.6,500,34.19,PUT,BOVESPA
PETRA354,"PETROBRAS PN, R$ 34.44, 17-01-2025",0.0,0.0,0.0,2.9,0,34.44,CALL,BOVESPA
PETRM354,"PETROBRAS PN, R$ 34.44, 17-01-2025",0.72,0.72,0.71,0.71,1200,34.44,PUT,BOVESPA
PETRA365,"PETROBRAS PN, R$ 34.69, 17-01-2025",0.0,0.0,0.0,6.5,0,34.69,CALL,BOVESPA
PETRM365,"PETROBRAS PN, R$ 34.69, 17-01-2025",0.0,0.0,0.0,0.8,0,34.69,PUT,BOVESPA
PETRA359,"PETROBRAS PN, R$ 34.94, 17-01-2025",0.0,0.0,0.0,2.53,0,34.94,CALL,BOVESPA
PETRM359,"PETROBRAS PN, R$ 34.94, 17-01-2025",0.86,0.91,0.81,0.83,19000,34.94,PUT,BOVESPA
PETRA370,"PETROBRAS PN, R$ 35.19, 17-01-2025",2.46,2.46,2.46,2.46,300,35.19,CALL,BOVESPA
PETRM370,"PETROBRAS PN, R$ 35.19, 17-01-2025",0.92,0.92,0.85,0.85,5400,35.19,PUT,BOVESPA
PETRA35,"PETROBRAS PN, R$ 35.44, 17-01-2025",0.0,0.0,0.0,2.07,0,35.44,CALL,BOVESPA
PETRM35,"PETROBRAS PN, R$ 35.44, 17-01-2025",1.01,1.07,0.91,0.95,151200,35.44,PUT,BOVESPA
PETRA375,"PETROBRAS PN, R$ 35.69, 17-01-2025",0.0,0.0,0.0,2.14,0,35.69,CALL,BOVESPA
PETRM375,"PETROBRAS PN, R$ 35.69, 17-01-2025",1.14,1.14,1.14,1.14,600,35.69,PUT,BOVESPA
PETRA369,"PETROBRAS PN, R$ 35.94, 17-01-2025",2.2,2.2,2.2,2.2,200,35.94,CALL,BOVESPA
PETRM369,"PETROBRAS PN, R$ 35.94, 17-01-2025",1.19,1.23,1.1,1.1,34900,35.94,PUT,BOVESPA
PETRA380,"PETROBRAS PN, R$ 36.19, 17-01-2025",0.0,0.0,0.0,1.79,0,36.19,CALL,BOVESPA
PETRM380,"PETROBRAS PN, R$ 36.19, 17-01-2025",0.0,0.0,0.0,1.3,0,36.19,PUT,BOVESPA
PETRA374,"PETROBRAS PN, R$ 36.44, 17-01-2025",1.9,1.9,1.7,1.9,1300,36.44,CALL,BOVESPA
PETRM374,"PETROBRAS PN, R$ 36.44, 17-01-2025",1.4,1.4,1.28,1.37,34700,36.44,PUT,BOVESPA
PETRA385,"PETROBRAS PN, R$ 36.69, 17-01-2025",1.62,1.62,1.61,1.61,500,36.69,CALL,BOVESPA
PETRM385,"PETROBRAS PN, R$ 36.69, 17-01-2025",2.04,2.04,2.04,2.04,100,36.69,PUT,BOVESPA
PETRA379,"PETROBRAS PN, R$ 36.94, 17-01-2025",0.0,0.0,0.0,1.5,0,36.94,CALL,BOVESPA
PETRM379,"PETROBRAS PN, R$ 36.94, 17-01-2025",0.0,0.0,0.0,1.74,0,36.94,PUT,BOVESPA
PETRA38,"PETROBRAS PN, R$ 37.19, 17-01-2025",1.15,1.48,1.15,1.45,1000,37.19,CALL,BOVESPA
PETRM38,"PETROBRAS PN, R$ 37.19, 17-01-2025",1.79,1.79,1.65,1.66,8400,37.19,PUT,BOVESPA
PETRA384,"PETROBRAS PN, R$ 37.44, 17-01-2025",1.42,1.42,1.42,1.42,5000,37.44,CALL,BOVESPA
PETRM384,"PETROBRAS PN, R$ 37.44, 17-01-2025",1.83,1.97,1.83,1.97,500,37.44,PUT,BOVESPA
PETRA386,"PETROBRAS PN, R$ 37.69, 17-01-2025",1.31,1.36,1.31,1.36,1100,37.69,CALL,BOVESPA
PETRM386,"PETROBRAS PN, R$ 37.69, 17-01-2025",2.03,2.11,2.03,2.11,1100,37.69,PUT,BOVESPA
PETRA389,"PETROBRAS PN, R$ 37.94, 17-01-2025",1.18,1.3,1.17,1.3,18600,37.94,CALL,BOVESPA
PETRM389,"PETROBRAS PN, R$ 37.94, 17-01-2025",2.18,2.2,2.18,2.2,2300,37.94,PUT,BOVESPA
PETRA390,"PETROBRAS PN, R$ 38.19, 17-01-2025",0.97,0.97,0.92,0.92,10200,38.19,CALL,BOVESPA
PETRM390,"PETROBRAS PN, R$ 38.19, 17-01-2025",0.0,0.0,0.0,1.66,0,38.19,PUT,BOVESPA
PETRA394,"PETROBRAS PN, R$ 38.44, 17-01-2025",0.85,0.9,0.85,0.9,1600,38.44,CALL,BOVESPA
PETRM394,"PETROBRAS PN, R$ 38.44, 17-01-2025",2.28,2.28,2.24,2.24,2000,38.44,PUT,BOVESPA
PETRA396,"PETROBRAS PN, R$ 38.69, 17-01-2025",0.85,0.85,0.85,0.85,2000,38.69,CALL,BOVESPA
PETRM396,"PETROBRAS PN, R$ 38.69, 17-01-2025",0.0,0.0,0.0,2.75,0,38.69,PUT,BOVESPA
PETRA399,"PETROBRAS PN, R$ 38.94, 17-01-2025",0.75,0.75,0.71,0.71,1800,38.94,CALL,BOVESPA
PETRM399,"PETROBRAS PN, R$ 38.94, 17-01-2025",2.76,2.93,2.4,2.67,15200,38.94,PUT,BOVESPA
PETRA401,"PETROBRAS PN, R$ 39.19, 17-01-2025",0.71,0.86,0.71,0.85,4100,39.19,CALL,BOVESPA
PETRM401,"PETROBRAS PN, R$ 39.19, 17-01-2025",0.0,0.0,0.0,2.48,0,39.19,PUT,BOVESPA
PETRA404,"PETROBRAS PN, R$ 39.44, 17-01-2025",0.6,0.8,0.6,0.8,33300,39.44,CALL,BOVESPA
PETRM404,"PETROBRAS PN, R$ 39.44, 17-01-2025",0.0,0.0,0.0,3.01,0,39.44,PUT,BOVESPA
PETRA406,"PETROBRAS PN, R$ 39.69, 17-01-2025",0.0,0.0,0.0,0.53,0,39.69,CALL,BOVESPA
PETRM406,"PETROBRAS PN, R$ 39.69, 17-01-2025",0.0,0.0,0.0,2.52,0,39.69,PUT,BOVESPA
PETRA409,"PETROBRAS PN, R$ 39.94, 17-01-2025",0.5,0.8,0.5,0.67,17500,39.94,CALL,BOVESPA
PETRM409,"PETROBRAS PN, R$ 39.94, 17-01-2025",0.0,0.0,0.0,2.99,0,39.94,PUT,BOVESPA
